all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist
HRKZ,HR,KZ,-14.044060181214451,-23.498328466864532,3950875.1308161463,NA,0.8944459302843898
HRLT,HR,LT,-12.37612529451855,-23.385843986826576,1345009.1891363203,NA,0.7984309530177409
HRLV,HR,LV,-13.888071345750054,-23.942524092073228,1472122.0622928413,NA,NA
HRMA,HR,MA,-16.754342875451698,-22.964235653493258,2297030.8476537745,NA,NA
HRMK,HR,MK,-11.804811799359033,-20.214738931383245,642451.3572023901,NA,0.341267718641348
HRNL,HR,NL,-16.186349823007344,-21.577638910409437,1082918.893798885,NA,0.8457698136756708
HRNO,HR,NO,-13.19442901938912,-22.590211007813874,1907153.949593504,NA,0.8381920299545332
HRPL,HR,PL,-13.482994588321363,-21.8892089775716,829331.5304120061,NA,0.49211018989034505
HRPT,HR,PT,-14.933281671961302,-23.482100420331253,2025622.6642575325,NA,0.8422037978069002
HRQA,HR,QA,-14.325284779200286,-23.750119561661613,3867100.6055497574,NA,NA
HRRO,HR,RO,-13.186820032946105,-21.89498892844679,745472.7806453499,NA,0.7977177498439868
HRRS,HR,RS,-10.603672023904256,NA,454889.70757400943,0,0
HRRU,HR,RU,-16.097134948952405,-21.78368405281019,5522961.358797183,NA,0.5659267183738967
HRSA,HR,SA,-15.901715426698368,-24.435748866901204,3467153.2733096196,NA,NA
HRSE,HR,SE,-15.087127524677793,-21.627516314537587,1874155.6264951401,NA,0.8011054649193189
HRSI,HR,SI,-10.744846331483048,-18.16703341897874,123348.10195680852,NA,0.25283052509583664
HRSK,HR,SK,-12.44548024293741,-20.832308506679848,494128.9223036753,NA,0.3647142729785147
HRTR,HR,TR,-16.453127720083604,-22.581590606285538,1735616.34008138,NA,0.8801818668093073
HRUA,HR,UA,-15.140222332556405,-22.594267359482767,1318323.3854686427,NA,0.5022733351163413
HRUS,HR,US,-15.006777860892557,-24.1655086317217,8516938.969046067,NA,0.7687438709102256
HUIE,HU,IE,-15.81630424163199,-22.17726322077443,2096168.131668957,196.02334345368018,0.8892752072746724
HUIL,HU,IL,-15.604313159965928,-22.434582580379267,2135562.370880363,181.80799771522058,NA
HUIN,HU,IN,-19.163881674940903,-24.86052728390344,5920952.0003730105,160.5797608666045,0.8879379513238833
HUIQ,HU,IQ,-14.001111134601256,-23.545485027710463,2554771.308767496,170.62496313754698,NA
HUIT,HU,IT,-16.296976029796255,-21.14029003643466,730432.3978730609,170.50339217228574,0.8742087902291166
HUJO,HU,JO,-14.627279588943779,-23.580987821143207,2246384.772113035,170.62496313754698,NA
HUJP,HU,JP,-17.635543997575287,-23.04765347688209,8923684.996658284,211.0851178920857,0.8811625211732192
HUKH,HU,KH,-14.113909876598576,NA,8588063.050994977,172.25210211902842,0.8898992600517072
HUKR,HU,KR,-15.185213658824688,-22.366432027663926,8232881.53621834,207.74088442948428,0.9060354818578942
HUKW,HU,KW,-15.662868312627566,-23.95194986730514,3082806.764536812,170.62496313754698,NA
HUKZ,HU,KZ,-14.37707669273623,-22.45799461072231,3552478.4399614385,171.13111735682745,0.8900775608451458
HULT,HU,LT,-12.725960295353442,-22.104956486143994,1039067.8959393888,167.1569733128715,0.8731389854684853
HULV,HU,LV,-14.681286303017266,-22.620121924845936,1163965.871476824,184.54798056830597,NA
HUMK,HU,MK,-12.932584233529662,-22.010308692853908,596673.5009614652,169.1556741950953,0.8593206739769992
HUMX,HU,MX,-18.002391380473295,-23.798086700884966,10318072.269865861,181.00843385821494,0.9013105108317732
HUNL,HU,NL,-15.71931235722522,-20.78744406685796,1190813.928302868,NA,0.8854417402157438
HUNO,HU,NO,-14.333327022096874,-22.8319852061482,1785736.3691870805,171.46188739559236,0.8968529909958098
HUNZ,HU,NZ,-15.785132629831663,-25.794619000841355,17910375.033137277,196.02334345368018,0.8892752072746724
HUPK,HU,PK,-18.46461814295659,-24.410335861101057,4654598.031312066,166.86306992427416,0.8688597664259605
HUPL,HU,PL,-13.111276223061113,-20.76289970276702,556597.4539663679,167.88295784889345,0.8529909958099314
HUQA,HU,QA,-15.614937060234588,-24.49209749212169,3644913.1483550207,170.62496313754698,NA
HURO,HU,RO,-12.873075180643433,-20.305205249411525,398898.9426547569,170.17167248892048,0.9062137826513328
HURS,HU,RS,-11.100127431913869,NA,342943.6529819019,NA,0.8546848533475975
HURU,HU,RU,-13.232030960360792,-21.195577229765963,5139056.971079887,159.98712000240408,0.8921280199696888
HUSE,HU,SE,-16.1029392203545,-21.454681672699078,1699558.0056758441,178.064953208351,0.835071766069359
HUSG,HU,SG,-15.174691461423993,-21.633215588077185,9437042.384659477,196.02334345368018,0.8892752072746724
HUSI,HU,SI,-14.498687618308576,-19.400639469197372,378759.7506422804,169.35288999110108,0.8644913969867166
HUSK,HU,SK,-11.94097155938044,-18.32921664506764,189256.1940263562,NA,0.8621734866720157
HUTH,HU,TH,-17.071989711801756,-23.60384595177044,8050758.0559659,197.82213727635565,0.9040741731300704
HUTR,HU,TR,-14.264593020107672,-22.679823495409828,1497138.9057186877,170.0779129595847,0.8422929482036196
HUUA,HU,UA,-15.731090578096373,-20.066020542324544,920073.5357066643,169.99575583104385,0.887492199340287
HUUS,HU,US,-15.929554004452772,-23.747832060067985,8617908.288954368,196.02334345368018,0.8892752072746724
HUVN,HU,VN,-15.13006314527382,-24.18024274371767,8549035.355710663,198.14739158005932,0.9023803155924044
HUZA,HU,ZA,-16.17594157655604,-23.456203561739702,8592772.144274494,196.02334345368018,0.8892752072746724
IDIL,ID,IL,-17.31218093950818,-25.4949258154471,9860571.782551153,162.77003951650994,NA
IDIN,ID,IN,-16.052439657979736,-22.229212230656152,5465089.466850898,160.99481606335152,0.8977444949630026
IDIQ,ID,IQ,-16.500120991587824,-24.952294928349446,9028385.791344348,140.69020878687894,NA
IDIT,ID,IT,-17.379861759760708,-22.303070281086143,11794815.397108082,167.1561546235331,0.8725149326914505
IDJO,ID,JO,-17.600121459197606,-24.348857130677384,9735670.279640768,140.69020878687894,NA
IDJP,ID,JP,-14.004417463066117,-20.04976751565732,4935366.209890223,163.7200080885843,0.8792903628421146
IDKH,ID,KH,-15.86486995655506,-24.850965379733903,2601222.055708021,138.83542486542626,0.8839261834715165
IDKR,ID,KR,-15.036369551369305,-20.703107905668467,4739936.116944927,169.63074579896298,0.8783097084782027
IDKW,ID,KW,-18.67835018959981,-22.57722364244801,8594750.020348229,140.69020878687894,NA
IDLT,ID,LT,-16.663817678437223,-26.0187005158432,10853382.360979594,139.48964532125632,0.8550414549344744
IDLV,ID,LV,-17.57663462037826,-27.102116160446144,10788438.542243004,156.9107682796559,NA
IDMA,ID,MA,-18.789884183014834,-24.67409586071507,13587264.864767563,140.69020878687894,NA
IDMX,ID,MX,-17.264784841548305,-23.469268751369587,15104475.759623634,206.9324774269126,0.8756351965766247
IDMY,ID,MY,-13.538381152954132,-20.671582938564413,1180158.5645984714,NA,NA
IDNL,ID,NL,-15.553567319340075,-21.80611976366579,12084346.669497326,NA,0.9081750913791566
IDNO,ID,NO,-16.289759720218203,-24.257225581908443,11544313.890900139,144.2986198691409,0.908620843362753
IDNZ,ID,NZ,-16.48748084798207,-22.923053432583153,6727187.7534834985,178.79355121436967,0.8754568957831862
IDOM,ID,OM,-18.68027428890378,-24.271876087493627,7456612.114311152,140.69020878687894,NA
IDPH,ID,PH,-14.425365911525066,-22.364334535467087,2015919.6226574983,178.79355121436967,0.8754568957831862
IDPK,ID,PK,-17.29692540345779,-23.256444128338,6598045.986239784,133.68737020303743,0.8882945529107604
IDPL,ID,PL,-18.4023669420055,-24.200573009576356,11141879.996997053,142.97708560555947,0.8589640723901221
IDQA,ID,QA,-18.270588172741594,-23.428181866876557,8153029.5084991455,140.69020878687894,NA
IDRO,ID,RO,-18.343295699339468,-25.098200179560983,10805306.080893626,139.52216636902745,0.8406882410626727
IDRS,ID,RS,-18.28970025880461,NA,11125451.218791317,NA,0.8676116608718908
IDRU,ID,RU,-15.540330998345214,-23.392867097988585,7445594.403987329,187.91130016376837,0.8611928323081037
IDSA,ID,SA,-15.634948598012341,-21.855938933373498,8755006.795422254,140.69020878687894,NA
IDSG,ID,SG,-14.200804090273692,-19.47857342594459,1935928.6128153163,178.79355121436967,0.8754568957831862
IDTH,ID,TH,-14.842571529620397,-21.10003557590509,3134369.0445321174,130.82317575472146,0.8592315235802799
IDTR,ID,TR,-15.212017481446908,-23.115946704967243,9946613.877223644,172.08587405607287,0.9022020147989659
IDTW,ID,TW,-15.892838438864723,-21.3409997320459,3230088.2837892515,175.68577127088258,0.9070161362218061
IDUS,ID,US,-14.72294248902379,-21.64762284147486,14564564.30465701,178.79355121436967,0.8754568957831862
IDVN,ID,VN,-15.356933717540253,-22.56477646988226,2710642.1535112327,110.66591157190446,0.8359632700365516
IDZA,ID,ZA,-15.456670746176382,-23.344653960954695,10124656.045349928,178.79355121436967,0.8754568957831862
IEIL,IE,IL,-14.296517413450477,-21.685088803956358,4166756.270510594,155.84136779784353,NA
IEIN,IE,IN,-16.926314169239703,-24.686152535900053,7924787.824887279,142.65460625566817,0.8573593652491753
IEIQ,IE,IQ,-15.472511071897152,-24.853721944972484,4650938.712486187,156.59282004870923,NA
IEIT,IE,IT,-14.797550452853303,-21.34356206366778,1911125.3079674907,130.6380977293918,0.8045823303913703
IEJO,IE,JO,-15.688071600700493,-23.70954695501886,4287896.19283642,156.59282004870923,NA
IEKH,IE,KH,-16.147705956727904,-24.66061684073445,10334391.17503687,171.81279788157724,0.8977444949630026
IEKR,IE,KR,-15.607408924952995,-22.38069550184134,9136908.11146797,151.05295046335434,0.8822323259338504
IELT,IE,LT,-14.074888058798342,-22.897842383800775,2076041.6659742636,156.59440164317573,0.8518320406525809
IELV,IE,LV,-12.652942850848444,-22.916777606282714,2131344.617250478,147.3391846908438,NA
IEMA,IE,MA,-16.76559159077011,-22.87681534242445,2350126.304328805,156.59282004870923,NA
IEMY,IE,MY,-16.689248995999552,-21.566418035530727,11764595.67936336,NA,NA
IEPL,IE,PL,-16.894077652996295,-22.40605915180088,1888646.1072039243,149.72593886723124,0.8471070696264598
IEPT,IE,PT,-14.62438240321961,-21.907121399638896,1502813.125709193,142.1286442918744,0.8577159668360523
IERO,IE,RO,-14.386816040127805,-23.20299753931289,2484244.0251025883,150.89471534217884,0.7723990371757155
IERU,IE,RU,-17.421796665748104,-23.84976910002143,5925147.522758714,118.52280309371879,0.7918338236605152
IESA,IE,SA,-15.914896291674433,-23.604505409014372,5372156.739380591,156.59282004870923,NA
IESE,IE,SE,-14.557034279748509,-20.966080098617503,1686899.1158204733,139.79488230792103,0.5828652937505572
IESI,IE,SI,-15.050359306428136,-22.313319746805057,1821185.91043612,149.86605120823214,0.7932602300080236
IETH,IE,TH,-15.539220529269896,-23.206824079332574,9846090.812246162,196.374499309317,0.8666310065079789
IETR,IE,TR,-17.151358114656073,-22.96048420121297,3592829.6932162563,169.3507760323158,0.905233128287421
IEUS,IE,US,-14.949248400340426,-21.595772379986027,6628666.529423136,0,0
IEZA,IE,ZA,-15.939786627460297,-22.49574201248169,9809731.15598585,0,0
ILIN,IL,IN,-15.128174968126407,-23.07469898242109,4395537.594459238,123.12166908475753,NA
ILIQ,IL,IQ,-13.795872974873637,NA,886395.8659935001,104.11151944570605,NA
ILIT,IL,IT,-13.389810804206709,-21.35097331736673,2306716.7425522017,121.30814871906756,NA
ILJO,IL,JO,-11.275465160180703,-22.844555982920433,131336.41568795082,104.11151944570605,NA
ILJP,IL,JP,-14.095582667073927,-22.345525829480792,9064766.634584611,170.91597879243548,NA
ILKR,IL,KR,-12.971094681021242,-22.22786262819794,8196868.127370244,159.50661406816553,NA
ILKW,IL,KW,-14.00133043294582,NA,1265821.889742869,104.11151944570605,NA
ILKZ,IL,KZ,-15.289756118191493,-23.178031273975808,3347344.3613187578,103.9095998763095,NA
ILLT,IL,LT,-11.324562696750005,-23.541642459725292,2853300.9854046437,111.50092984666806,NA
ILLV,IL,LV,-13.556741722189656,-22.478246507770162,2936452.007914905,129.5935310112816,NA
ILMA,IL,MA,-15.928677283267861,-30.303689559619794,3741546.4577249815,104.11151944570605,NA
ILMK,IL,MK,-13.647617310696576,-24.169365356575646,1614937.8619888483,101.08206098312166,NA
ILMX,IL,MX,-17.98825126532723,-23.531965972089562,12419056.13232845,165.19721308030353,NA
ILMY,IL,MY,-16.774660845859376,-22.667698361826147,8711477.610470444,NA,NA
ILNL,IL,NL,-14.95483355496056,-20.562672378863475,3307865.690709809,NA,NA
ILNO,IL,NO,-14.002141226278132,-22.837727331564896,3832254.0632260256,109.17017086687753,NA
ILNZ,IL,NZ,-14.548495809150078,-23.609069126868818,16259517.462469105,155.84136779784353,NA
ILPH,IL,PH,-17.814148686884,-23.18139420159179,9010667.66394374,155.84136779784353,NA
ILPK,IL,PK,-16.58393273237872,-30.402010395159643,3361985.9065889753,105.91426947947912,NA
ILPL,IL,PL,-14.191622011328374,-23.30961905209784,2578755.7760793706,99.90114853321606,NA
ILPT,IL,PT,-15.367034518270065,-22.657215099663397,3936896.1153557543,109.34298654469418,NA
ILQA,IL,QA,-13.05117306083492,NA,1744445.674169131,104.11151944570605,NA
ILRO,IL,RO,-13.518305418035995,-22.58712784444162,1819335.1808431605,101.85774084549021,NA
ILRS,IL,RS,-15.845374963393365,NA,1839032.2396081109,NA,NA
ILRU,IL,RU,-12.407672534435518,-23.08108539677773,5663660.905910095,157.41113230147576,NA
ILSA,IL,SA,-13.299159418838594,NA,1237415.1933849216,104.11151944570605,NA
ILSE,IL,SE,-12.538683082313385,-21.799821430738447,3680424.3292321023,112.7854836350208,NA
ILSG,IL,SG,-14.488730940662052,-21.283407250615518,7959783.073576189,155.84136779784353,NA
ILSI,IL,SI,-15.428215727097479,-21.4894711738831,2349083.8714462984,101.27160877986744,NA
ILSK,IL,SK,-15.724633789780857,-22.73536225644333,2301110.936234133,NA,NA
ILTH,IL,TH,-16.35482277967025,-22.29539409994154,6825252.7265258115,139.4181744277137,NA
ILTR,IL,TR,-12.87956129894913,-21.675924277858773,841592.952421914,127.7122951105017,NA
ILTW,IL,TW,-14.96178348423791,-22.06591365470038,8318274.083097535,155.65906463200042,NA
ILUA,IL,UA,-13.571226931264308,-21.87855662513059,1961708.6677777383,100.49666330894476,NA
ILUS,IL,US,-11.465260823168583,-21.505859292280373,10751722.074938484,155.84136779784353,NA
ILVN,IL,VN,-15.611165850178214,-23.83941858256296,7506554.086328515,154.73506790700026,NA
ILZA,IL,ZA,-14.327279687839708,-22.15295618722838,6908356.770233771,155.84136779784353,NA
INIQ,IN,IQ,-16.4336451712573,-22.200536474510006,3572087.7338843425,124.34005973780548,NA
INIT,IN,IT,-16.761893263955404,-22.331743281519334,6434757.679134849,122.2594369973741,0.7902291165195685
INJO,IN,JO,-16.610423829821194,-23.99140901938496,4270983.627688331,124.34005973780548,NA
INJP,IN,JP,-14.538561325095758,-21.867754278008093,6153482.009464135,161.13850403937937,0.8930195239368816
INKH,IN,KH,-17.322650659454723,-26.907160455615564,3083846.7597806463,133.640003125183,0.8844610858518319
INKR,IN,KR,-15.184135208554292,-21.927834513715393,5221601.116878805,151.83537151282306,0.8912365160024962
INKW,IN,KW,-17.905467825943276,-21.80318828583098,3129736.7843279475,124.34005973780548,NA
INKZ,IN,KZ,-16.618361329309522,-24.34084589822331,3220539.5512420204,120.68550560211172,0.8691272176161183
INLT,IN,LT,-17.859024252356004,-25.33877185528283,5916146.187604192,122.48682010190623,0.8054738343585628
INLV,IN,LV,-18.31029355938708,-25.595795570409596,5898985.689843178,136.95769751294404,NA
INMA,IN,MA,-17.92951634548452,-23.87027857402149,8127796.524979982,124.34005973780548,NA
INMK,IN,MK,-18.646852983356958,-26.86772673916815,5674115.982647065,120.96141479328072,0.7918338236605152
INMX,IN,MX,-19.654284478743786,-23.355666986861745,15249538.294144996,152.6597149451405,0.8285637871088526
INMY,IN,MY,-15.751494720518743,-21.99652505438668,4320509.546500341,NA,NA
INNL,IN,NL,-18.188625324645734,-22.568206152908836,7004310.542858804,NA,0.8291878398858875
INNO,IN,NO,-18.312859483302194,-24.179295939806202,6866440.666136455,126.88488256247084,0.8282071855219756
INNZ,IN,NZ,-18.312247239274352,-24.54700007682698,12055688.765290333,142.65460625566817,0.8573593652491753
INOM,IN,OM,-17.65455061514198,-22.870352905994807,2087018.4006971223,124.34005973780548,NA
INPE,IN,PE,-16.38682936988856,-24.79345446208374,16934118.295635942,152.6597149451405,0.8285637871088526
INPH,IN,PH,-17.59137676242052,-24.36048652232187,4851690.76598706,142.65460625566817,0.8573593652491753
INPK,IN,PK,-12.689553562712964,-23.72634245108563,1317480.4198582973,116.78473599209734,0.4254256931443345
INPL,IN,PL,-18.14489451533262,-24.16852658356836,6036273.979210903,122.75780958731428,0.8356066684496746
INPT,IN,PT,-18.75915169055153,-24.806001644402336,8203710.816678092,125.31050533161486,0.7950432379424089
INQA,IN,QA,-16.153726330219307,-22.05029654468765,2708628.368637706,124.34005973780548,NA
INRO,IN,RO,-19.35548851946698,-24.5345127291808,5523194.675066188,121.9885110183176,0.7812249264509227
INRU,IN,RU,-14.040714416295067,-22.53921287341868,4811560.786431014,130.24934202071074,0.8389052331282874
INSA,IN,SA,-16.364524307716113,-21.331619229998,3329885.5592065398,124.34005973780548,NA
INSE,IN,SE,-16.53672449866646,-23.43255775084352,6611962.527655067,131.48392326615829,0.8415797450298654
INSG,IN,SG,-15.27896485223836,-21.44076241451206,3578715.2092192024,142.65460625566817,0.8573593652491753
INSI,IN,SI,-20.25620108177665,-24.556812539995466,6275307.247476036,120.76860946422275,0.8126058660961042
INTH,IN,TH,-16.318517822359105,-22.71923548418878,2502028.2047196855,164.24602833724535,0.8601230275474726
INTR,IN,TR,-16.804586287747483,-23.087450901018034,4541697.847741434,120.37727710931418,0.882767228314166
INTW,IN,TW,-17.182109209241464,-22.877232755516026,4545390.006984943,163.3735427273758,0.8737630382455203
INUA,IN,UA,-18.497738273488896,-22.693749231729118,5126063.377968595,120.52258658921085,0.8480877239903717
INUS,IN,US,-12.728448318294047,-21.530974591568764,13361639.808447795,142.65460625566817,0.8573593652491753
INVN,IN,VN,-16.520626398037113,-23.69260219934136,3285936.2660788526,155.566534960759,0.9324239992867969
INZA,IN,ZA,-16.05527930798669,-22.350456449098957,7798409.185827034,142.65460625566817,0.8573593652491753
IQIT,IQ,IT,-13.887945358631404,-21.581801747389626,2926942.4905679626,107.32403587910284,NA
IQJO,IQ,JO,-11.469047361977813,-21.145209091398478,787121.6960935245,0,0
IQJP,IQ,JP,-12.777502530595326,-22.583219738430905,8256453.352174683,153.20765594659073,NA
IQKH,IQ,KH,-17.088210048129614,NA,6540628.784690658,92.14664619411559,NA
IQKR,IQ,KR,-13.351867562042214,-21.564702709854455,7369006.792737796,141.63370671766592,NA
IQKW,IQ,KW,-12.47006210950997,-22.670602623815018,528271.7293312189,0,0
IQKZ,IQ,KZ,-16.728101972582113,NA,2610417.1480588703,33.53410112144537,NA
IQLT,IQ,LT,-15.105008685648896,NA,2988505.1074585933,68.25872295032516,NA
IQLV,IQ,LV,-14.646957589546645,NA,3038429.6895524263,106.99838413284071,NA
IQMA,IQ,MA,-15.236190261557342,-22.08970274841866,4559080.803122389,0,0
IQMK,IQ,MK,-15.873528851851649,-26.562057498857587,2170804.2956098886,25.097341956893874,NA
IQMX,IQ,MX,-17.496817525536148,NA,12834093.145238236,166.39748513958506,NA
IQMY,IQ,MY,-13.752008788103213,-23.832103478279027,7868100.5395173235,NA,NA
IQNL,IQ,NL,-14.860131048443641,-21.876187341052244,3739023.69838159,NA,NA
IQNO,IQ,NO,-13.140602250190618,-26.074460039086848,4026027.295276401,59.34987452786549,NA
IQNZ,IQ,NZ,-12.831542739158028,-26.44149714254473,15574913.877605556,156.59282004870923,NA
IQOM,IQ,OM,-14.947981700815344,-22.876810314668504,1853306.5136679322,0,0
IQPH,IQ,PH,-16.178210061190995,-25.026900138131833,8126017.630167918,156.59282004870923,NA
IQPK,IQ,PK,-15.16907008054186,-24.474705093104127,2483887.95769058,39.749870088990654,NA
IQPL,IQ,PL,-17.448062461799047,-24.070021241942648,2863823.6976636215,63.2763644027041,NA
IQQA,IQ,QA,-12.286990091630447,-24.503655067168825,1091495.349313468,0,0
IQRO,IQ,RO,-15.055120495795567,-22.59649420409629,2170954.2591806273,30.524406736729144,NA
